fecha;PM10;Velocidad;Direccion;Temperatura;HR;Presion ;Rad Solar;Precipitacion;OZONO;NO;NO2;NOX;PM2.5;CO;SO2
1/12/2023 1:00;44;0;302;7,1;81,97;564;0;0;0,2;192,8;13,9;206,7;24;1,13;0
1/12/2023 2:00;50;0;349;5,9;82,48;564;0;0;0,2;264,9;13,2;278;30;1,13;0
1/12/2023 3:00;42;0;323;5,7;83,96;564;0;0;0,1;199,7;13,7;213,4;23;0,64;0
1/12/2023 4:00;30;0;311;4,9;83,77;564;0;0;0,2;144,2;9,6;153,9;18;0,4;0
1/12/2023 5:00;45;0,6;314;4,6;84,19;564;0;0;0,2;235,4;14,2;249,6;30;0,62;0
1/12/2023 6:00;54;0,8;31;6,3;86,02;564;0;0;0,3;174,1;17,1;191,3;30;0,68;0
1/12/2023 7:00;47;0,9;355;7,5;86,75;565;19;0;0,6;80,4;14,8;95,2;30;0,58;0
1/12/2023 8:00;68;1;336;9,9;87,1;565;163;0;2,8;61,9;14,1;76;34;0,55;0
1/12/2023 9:00;53;1;311;16,7;68,56;565;452;0;9,2;27,1;7,6;34,8;27;0,32;0
1/12/2023 10:00;20;1,4;155;19,8;43,56;565;602;0;15,3;8,3;0,4;8,7;8;0,09;0
1/12/2023 11:00;22;1,5;315;21,3;37,34;565;742;0;18,6;0;0;0;6;0,04;0
1/12/2023 12:00;17;1,8;181;22,3;32,72;564;770;0;19,6;0;0;0;7;0,04;0
1/12/2023 13:00;23;2;169;23,4;30;564;818;0;18,4;0;0;0;6;0,08;0
1/12/2023 14:00;24;2,2;176;24,1;28,57;563;751;0;18,3;0;0;0;5;0,08;0
1/12/2023 15:00;20;2,4;137;23,6;30,28;563;571;0;16,9;0;0;0;6;0,1;0
1/12/2023 16:00;24;2,1;117;23;32,3;563;344;0;14,8;9,8;2,6;12,3;8;0,14;0
1/12/2023 17:00;21;2,2;95;20,7;36,4;563;126;0;13,5;9,4;3,4;12,8;10;0,16;0
1/12/2023 18:00;23;1,7;115;16,9;49,05;563;2;0;11,2;8,5;6,7;15,2;10;0,2;0
1/12/2023 19:00;20;1,3;288;14,8;60,23;563;0;0;12,1;4,1;5;9;6;0,13;0
1/12/2023 20:00;0;1,8;204;14,2;64,61;564;0;0;11,7;6,4;5;11,4;8;0,15;0
1/12/2023 21:00;0;1,2;308;12,8;69,4;564;0;0;4;18,3;16,4;34,8;18;0,27;0
1/12/2023 22:00;0;0,6;303;10,5;73,6;564;0;0;1,3;52,8;17,6;70,3;17;0,57;0
1/12/2023 23:00;0;0,6;298;9,2;78,01;564;0;0;0,2;48,7;16,4;65,1;17;0,57;0
2/12/2023 0:00;0;0,6;316;8,1;79,28;564;0;0;0,3;105,1;14,9;119,9;26;0,89;0
2/12/2023 1:00;0;0,5;327;7,1;81,3;564;0;0;0,2;112,5;14;126,6;23;0,85;0
2/12/2023 2:00;0;0,5;341;6,4;82,45;563;0;0;0,2;159,4;13,4;172,8;25;1;0
2/12/2023 3:00;0;0,6;280;6,3;83,71;563;0;0;0,1;104,7;11,6;116,3;21;0,63;0
2/12/2023 4:00;0;0,5;301;5,3;83,29;563;0;0;0,3;167,7;12,1;179,9;31;0,78;0
2/12/2023 5:00;0;0,3;317;4,7;83,33;564;0;0;0,3;196,5;11,6;208,1;26;0,85;0
2/12/2023 6:00;0;0,4;319;4,7;83,95;564;0;0;0,2;163,3;12,4;175,8;32;0,71;0
2/12/2023 7:00;0;0,5;316;6,7;85,13;564;44;0;0,6;142,2;12,1;154,3;30;0,88;0
2/12/2023 8:00;0;1,7;338;12,8;79,72;565;255;0;3,9;56;11,5;67,4;31;0,47;0
2/12/2023 9:00;0;1;321;17,8;57,13;565;450;0;11,5;16,8;4,4;21,3;14;0,22;0
2/12/2023 10:00;0;1,2;313;20,3;44,76;565;623;0;16,2;7,4;0,8;8,2;14;0,14;0
2/12/2023 11:00;0;1,6;165;20,6;41,22;565;437;0;17;0;0;0;11;0,09;0
2/12/2023 12:00;0;1,8;114;20,5;42,83;564;393;0;15,8;0;0;0;6;0,12;0
2/12/2023 13:00;0;2,6;178;21,8;40,01;564;609;0;17;0;0;0;6;0,11;0
2/12/2023 14:00;0;3,4;170;21,6;38,38;563;526;0;17,9;0;0;0;9;0,13;0
2/12/2023 15:00;0;3,1;159;22,4;35,85;562;535;0;18,7;0;0;0;13;0,15;0
2/12/2023 16:00;0;2,1;148;23,5;33,3;562;365;0;18,3;6,2;1;7,2;10;0,16;0
2/12/2023 17:00;0;1,9;115;21;37,58;562;119;0;16,3;6,2;3;9,3;9;0,18;0
2/12/2023 18:00;0;1,6;137;16,5;54,33;562;1;0;14,4;4,8;5;9,8;11;0,2;0
2/12/2023 19:00;0;1,5;137;14,6;64,21;563;0;0;11,9;5,3;7,8;13,1;11;0,24;0
2/12/2023 20:00;0;0,5;244;13,4;69,96;564;0;0;9,8;3,4;8,3;11,7;12;0,22;0
2/12/2023 21:00;0;0,6;334;13,4;73,18;564;0;0;3,4;18,5;17,3;35,7;17;0,47;0
2/12/2023 22:00;0;0,6;330;12,3;72,47;564;0;0;0,4;26;21,5;47,5;21;0,56;0
2/12/2023 23:00;0;0,5;328;10,6;76,94;564;0;0;0,2;33,1;18,8;51,8;24;0,63;0
3/12/2023 0:00;0;0,4;338;9,1;79,64;564;0;0;0,1;82,8;15;97,8;24;1,08;0
3/12/2023 1:00;0;0,5;335;8,9;83,43;564;0;0;0,1;66,7;13,8;80,5;21;0,77;0
3/12/2023 2:00;0;0,5;320;8,8;84,33;563;0;0;0,2;94,3;12,5;106,9;19;0,8;0
3/12/2023 3:00;0;0,9;337;9,6;85,48;563;0;0;0,2;53,7;10,5;64,2;22;0,51;0
3/12/2023 4:00;0;1,3;342;10;82,61;563;0;0;0,2;11,2;10,5;21,8;20;0,3;0
3/12/2023 5:00;0;1,5;347;10,1;80,88;563;0;0;0,3;8;9,9;17,9;16;0,22;0
3/12/2023 6:00;0;0,9;337;10,1;80,84;564;0;0;0,5;17;9,7;26,7;26;0,23;0
3/12/2023 7:00;0;0,8;320;11,1;80,07;564;35;0;2,9;37,9;8,6;46,5;40;0,3;0
3/12/2023 8:00;0;0,9;326;16;70,83;565;240;0;5,5;34,4;7,3;41,7;28;0,33;0
3/12/2023 9:00;0;1,3;325;19,7;55,17;565;472;0;14;10,8;2,6;13,4;17;0,24;0
3/12/2023 10:00;0;1,6;298;19,7;49,11;565;527;0;19,8;0;0;0;10;0,18;0
3/12/2023 11:00;0;2,3;328;19,7;50,3;564;495;0;21,8;4,3;0,7;5;16;0,2;0
3/12/2023 12:00;0;1,6;203;22,3;44,53;564;643;0;20,6;0;0;0;12;0,15;0
3/12/2023 13:00;0;2,3;151;23,1;36,95;563;718;0;20,7;0;0;0;11;0,15;0
3/12/2023 14:00;0;2,4;137;23,2;36,94;563;631;0;25,1;4,4;0,5;4,8;7;0,21;0
3/12/2023 15:00;0;2,2;143;23,1;37,42;562;442;0;25,7;4;1,3;5,3;16;0,22;0
3/12/2023 16:00;0;2,1;261;20,1;50,43;562;160;0;31,9;0;0;0;20;0,2;0
3/12/2023 17:00;0;1,5;180;18,5;51,46;562;20;0;18,4;3,2;4,2;7,3;18;0,26;0
3/12/2023 18:00;0;1,6;126;16,4;57,8;563;1;0;14,9;3,4;2,9;6,3;6;0,22;0
3/12/2023 19:00;0;1,6;125;15,5;62,69;563;0;0;13;4,1;4,6;8,7;11;0,24;0
3/12/2023 20:00;0;1,8;168;14,7;65,19;564;0;0;14,3;2,7;1,4;4,1;9;0,19;0
3/12/2023 21:00;0;1,7;142;14,2;69,72;564;0;0;13;3,5;2,1;5,6;10;0,18;0
3/12/2023 22:00;0;1,3;103;14;71,16;565;0;0;9,6;7,1;8,3;15,3;12;0,25;0
3/12/2023 23:00;0;0,7;320;12,7;72,82;564;0;0;4,3;8;13,2;21,2;17;0,3;0
4/12/2023 0:00;0;0,6;323;11,3;79,01;564;0;0;1,7;3,1;13,6;16,7;14;0,33;0
4/12/2023 1:00;0;0,6;320;10,6;82,08;564;0;0;0,7;16,3;14,6;30,9;9;0,42;0
4/12/2023 2:00;0;0,8;279;9,8;83,39;563;0;0;0,7;59,6;11,7;71,3;18;0,51;0
4/12/2023 3:00;0;0,6;308;10,1;84,79;563;0;0;1,9;15,5;10,1;25,6;16;0,34;0
4/12/2023 4:00;0;1;316;10,5;84,85;563;0;0;2,7;2,1;8,5;10,6;15;0,28;0
4/12/2023 5:00;0;0,8;353;9,7;83,15;563;0;0;0,8;26,7;12;38,7;27;0,34;0
4/12/2023 6:00;0;0,9;263;9,3;84,65;563;0;0;0,8;85,6;14;99,5;41;0,61;0
4/12/2023 7:00;0;1,4;346;10,6;85,89;564;48;0;1,8;43;12;55;27;0,63;0
4/12/2023 8:00;0;1,8;359;15,1;75,74;564;246;0;6,6;21,9;6,9;28,7;25;0,49;0
4/12/2023 9:00;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4/12/2023 10:00;29;1,7;121;0;0;0;0;0;0;0;0;0;7;0;0
4/12/2023 11:00;39;3;175;19,6;46,77;564;391;0;13;0;0;0;7;0,09;0
4/12/2023 12:00;30;2,3;146;20,8;45,5;564;574;0;13,1;0;0;0;8;0,09;0
4/12/2023 13:00;31;3;154;21,6;40,11;563;687;0;14,8;5,1;3,6;8,7;5;0,08;0
4/12/2023 14:00;24;3,6;164;22;38,47;563;664;0;16,1;3,9;2,2;6,1;5;0,05;0
4/12/2023 15:00;43;3,3;168;22,6;37,13;562;546;0;15,5;5,5;4,1;9,6;8;0,07;0
4/12/2023 16:00;28;2,5;145;22,6;37,01;562;357;0;14,4;7,6;6;13,7;10;0,09;0
4/12/2023 17:00;26;2,1;103;20,5;39,69;562;121;0;13,6;7,5;7,1;14,6;6;0,11;0
4/12/2023 18:00;21;1,6;142;16,9;50,4;562;4;0;11,4;5,2;9,1;14,2;4;0,13;0
4/12/2023 19:00;22;1,9;151;15,3;59,64;563;0;0;11,6;3,5;7,4;10,9;5;0,1;0
4/12/2023 20:00;17;1,4;127;14,1;66,98;563;0;0;10;4,7;9,3;14,1;10;0,1;0
4/12/2023 21:00;28;1,2;55;13;68,86;564;0;0;4,7;32,8;17,2;49,9;15;0,32;0
4/12/2023 22:00;37;0,9;52;11,2;74,49;564;0;0;1,1;81,2;24,3;105,4;17;0,68;0
4/12/2023 23:00;37;0,7;232;10,8;79,02;565;0;0;3,5;68,6;18,5;87;16;0,51;0
5/12/2023 0:00;20;1,1;294;11,4;78,82;565;0;0;5,3;3,4;11,9;15,3;15;0,1;0
5/12/2023 1:00;27;1;318;9,8;80,5;564;0;0;0,5;28,5;19;47,5;11;0,35;0
5/12/2023 2:00;23;1;311;9,1;82,49;564;0;0;0,4;57,6;20,1;77,8;14;0,36;0
5/12/2023 3:00;32;0,6;300;8;82,66;563;0;0;0,1;69,7;18,7;88,3;17;0,38;0
5/12/2023 4:00;36;0,8;331;7,1;83,44;563;0;0;0,2;106,6;16,4;123,1;18;0,41;0
5/12/2023 5:00;26;1,2;344;7;85,12;564;0;0;0,2;69,3;16,5;85,9;18;0,38;0
5/12/2023 6:00;30;1;343;7,8;86,55;564;0;0;0,3;22,5;17,2;39,7;18;0,29;0
5/12/2023 7:00;36;1,1;359;7,9;86,56;564;23;0;0,7;77,5;21,3;98,9;19;0,66;0
5/12/2023 8:00;44;1,8;347;11;87,11;565;215;0;4,4;34,6;14,6;49,2;24;0,4;0
5/12/2023 9:00;43;2,3;338;15,9;68,1;565;436;0;10,3;21,8;9,9;31,7;27;0,35;0
5/12/2023 10:00;21;2,2;95;19,6;50,68;565;559;0;15;6,9;3,7;10,7;9;0,22;0
5/12/2023 11:00;26;2,2;102;20,2;44,25;565;580;0;15,3;6,5;3,9;10,4;6;0,27;0
5/12/2023 12:00;18;2,1;25;20,9;40,6;564;446;0;15,6;7,1;5,1;12,2;7;0,22;0
5/12/2023 13:00;15;1,6;345;20,4;41,53;563;214;0;16,5;3,3;2,1;5,4;9;0,18;0
5/12/2023 14:00;15;2,6;68;20,1;38,98;563;215;0;13,7;10,7;8,5;19,2;6;0,33;0
5/12/2023 15:00;34;2,3;123;20,2;42,06;562;298;0;13,7;8,6;7,6;16,2;7;0,25;0
5/12/2023 16:00;34;2,3;131;19,8;41,05;562;206;0;13,7;8,2;6,4;14,6;5;0,23;0
5/12/2023 17:00;25;2,1;123;19,5;41,91;562;123;0;13,5;8;7,7;15,6;6;0,25;0
5/12/2023 18:00;17;1,6;123;16,2;48,49;563;3;0;11,4;6,9;10;16,8;6;0,3;0
5/12/2023 19:00;21;0,8;286;14,2;57,53;563;0;0;8,3;4,5;12,1;16,6;4;0,3;0
5/12/2023 20:00;22;1,3;141;13,3;63,2;563;0;0;5,9;13,4;17;30,4;6;0,36;0
5/12/2023 21:00;27;1,3;161;13,2;64,76;564;0;0;6,4;28,1;17,4;45,5;16;0,41;0
5/12/2023 22:00;37;0,8;273;11,5;69,44;564;0;0;2;45,5;23,5;69;17;0,59;0
5/12/2023 23:00;24;1,2;268;12,1;75,81;564;0;0;10,9;1,6;6,1;7,6;8;0,2;0
6/12/2023 0:00;24;1,1;289;10,4;74,4;564;0;0;1,5;3,5;18,1;21,6;13;0,37;0
6/12/2023 1:00;26;1,1;235;10,8;78,72;563;0;0;6,1;20,5;12,5;33;7;0,29;0
6/12/2023 2:00;40;0,9;346;8,9;78,17;563;0;0;0,2;87,9;20,7;108,6;17;0,53;0
6/12/2023 3:00;31;0,7;321;8,4;81,71;563;0;0;0,2;35,3;17;52,2;16;0,37;0
6/12/2023 4:00;34;0,5;323;7,5;82,3;563;0;0;0,2;138;19,7;157,7;23;0,58;0
6/12/2023 5:00;48;0,6;334;7,3;83,78;563;0;0;0,2;216,9;23,2;240,1;42;0,78;0
6/12/2023 6:00;61;0,8;305;7,4;84,94;563;0;0;0,3;0;0;0;38;1,36;0
6/12/2023 7:00;71;0,9;318;8,4;85,57;564;43;0;0,4;0;0;0;48;2,33;0
6/12/2023 8:00;45;1;331;15,6;76,19;565;251;0;4;87,9;21,8;109,6;30;0,91;0
6/12/2023 9:00;21;1,6;25;18,6;51,71;565;379;0;13,5;8;5,4;13,4;5;0,27;0
6/12/2023 10:00;25;2,1;48;18,5;49,03;565;408;0;14,7;6,3;4,1;10,4;7;0,24;0
6/12/2023 11:00;11;2,4;103;19,3;43,21;564;467;0;15,1;5,8;2,8;8,6;6;0,2;0
6/12/2023 12:00;23;2,2;107;20,8;38,98;564;522;0;15,1;4,8;2,6;7,3;2;0,19;0
6/12/2023 13:00;15;2,8;87;19,1;42,28;564;310;0;13,8;7,5;4,3;11,7;0;0,22;0
6/12/2023 14:00;13;2,4;86;19,5;42,27;563;318;0;14,1;7,5;4,2;11,7;1;0,22;0
6/12/2023 15:00;17;2,9;78;19,2;44,42;563;288;0;12;12,1;7;19,1;8;0,25;0
6/12/2023 16:00;17;2,2;97;19,8;42,62;562;238;0;12,1;10,4;6,3;16,7;8;0,26;0
6/12/2023 17:00;16;2;43;18,2;45,2;562;101;0;9,5;14,7;11,5;26,2;5;0,33;0
6/12/2023 18:00;19;1,1;120;15,5;50,52;563;5;0;9,2;9,3;11,2;20,5;8;0,33;0
6/12/2023 19:00;20;0,5;293;13,2;59,25;563;0;0;6,7;5,3;12,2;17,5;6;0,31;0
6/12/2023 20:00;29;1,1;171;13,2;64,84;564;0;0;5,5;13,9;16;29,8;7;0,4;0
6/12/2023 21:00;23;1,8;130;13,2;66,94;564;0;0;8,7;8,7;10,3;19;7;0,27;0
6/12/2023 22:00;33;0,8;319;11,5;68,86;564;0;0;1,5;40,2;20,9;61;17;0,57;0
6/12/2023 23:00;33;0,6;319;9,7;73,04;564;0;0;0,2;22,7;18,9;41,6;10;0,58;0
7/12/2023 0:00;40;0,4;301;8,9;77,28;564;0;0;0,2;46,8;17,8;64,6;20;0,7;0
7/12/2023 1:00;29;0,6;328;8,9;80,33;564;0;0;0,2;55,4;18;73,3;13;0,58;0
7/12/2023 2:00;26;0,5;331;8,4;80,88;563;0;0;0,1;43,3;16,7;60;10;0,43;0
7/12/2023 3:00;39;0,4;339;7,6;81,63;563;0;0;0,2;190,4;19,3;209,6;16;0,7;0
7/12/2023 4:00;48;0,4;359;6,8;82,4;563;0;0;0,2;256,4;25,7;282;28;0,97;0
7/12/2023 5:00;60;0,5;321;6,5;83,11;563;0;0;0,2;0;0;0;32;1,2;0
7/12/2023 6:00;48;0,6;333;6,8;84,62;564;0;0;0,3;160;20,9;181;32;0,84;0
7/12/2023 7:00;44;0,6;335;8,6;85,64;564;44;0;0,6;108,2;17,6;125,9;23;0,76;0
7/12/2023 8:00;62;1,1;341;15;77,15;565;237;0;3,1;63,7;17,5;81,2;32;0,71;0
7/12/2023 9:00;38;1,5;339;18;58,37;565;421;0;9,5;24;12,3;36,3;13;0,44;0
7/12/2023 10:00;33;1,4;298;19,9;49,03;564;582;0;16,3;8,4;7,1;15,5;9;0,28;0
7/12/2023 11:00;25;1,6;302;21,2;44,92;564;698;0;21,1;3,5;3,6;7,1;5;0,2;0
7/12/2023 12:00;21;1,4;289;22,8;39,98;563;753;0;26,1;2,3;2,6;4,9;10;0,19;0
7/12/2023 13:00;29;1,9;206;25;33,54;563;692;0;25,3;2,6;3,5;6,1;6;0,2;0
7/12/2023 14:00;76;2,4;215;20,8;45,69;562;91;0;30,2;2,8;14,1;17;34;0,36;0
7/12/2023 15:00;64;3,1;260;20,6;52,91;562;333;0;40,1;1,5;8,4;10;32;0,32;0
7/12/2023 16:00;39;2,2;333;16;66,26;562;24;0,1;25,2;1,6;11,7;13,3;18;0,3;0
7/12/2023 17:00;25;1,4;340;14,5;74,45;562;9;0;12,5;5,5;24,3;29,8;17;0,48;0
7/12/2023 18:00;41;1,2;341;13,9;80,11;563;0;0;2,7;10,3;38,6;48,9;27;0,74;0
7/12/2023 19:00;40;0,8;8;13,5;79,16;563;0;0;4,2;27,9;30,4;58,3;25;0,91;0
7/12/2023 20:00;36;0,9;224;13,9;74,08;564;0;0;5,7;8,8;20,1;28,9;17;0,44;0
7/12/2023 21:00;35;0,9;154;13,7;74,29;564;0;0;7,8;4,5;16,6;21;19;0,4;0
7/12/2023 22:00;32;1;135;13,8;73,52;565;0;0;8,8;5,2;13,3;18,5;13;0,26;0
7/12/2023 23:00;49;1,1;350;13,1;76,15;565;0;0;2,3;29;20,4;49,5;32;0,69;0
8/12/2023 0:00;48;0,6;313;11,8;77,52;564;0;0;0,4;19,4;22;41,4;34;0,66;0
8/12/2023 1:00;62;0,7;322;10,3;81,93;564;0;0;0,1;53;19,9;72,9;40;0,85;0
8/12/2023 2:00;48;0,6;320;9,9;84,28;564;0;0;0,8;56,4;17,5;73,9;32;0,73;0
8/12/2023 3:00;32;1;313;9,4;84,39;564;0;0;0,7;33,1;14,6;47,7;22;0,47;0
8/12/2023 4:00;42;0,9;292;9,5;85,64;564;0;0;0,2;42,4;14,3;56,8;29;0,54;0
8/12/2023 5:00;31;0,7;310;9,9;85,99;564;0;0;0,4;21,9;15,8;37,8;17;0,37;0
8/12/2023 6:00;27;0,7;255;9;84,74;564;0;0;0,2;62,8;16,9;79,7;18;0,57;0
8/12/2023 7:00;39;0,8;348;8,6;84,83;564;10;0;0,4;113,1;17,6;130,7;14;1,03;0
8/12/2023 8:00;25;1,2;95;16,1;78,61;565;239;0;10,2;31,3;7,6;38,9;7;0,48;0
8/12/2023 9:00;17;2,1;96;17,2;57,18;565;313;0;16,3;2;0,9;2,9;7;0,18;0
8/12/2023 10:00;18;1,7;113;18,5;54,44;565;351;0;16,9;2,6;1,1;3,7;5;0,18;0
8/12/2023 11:00;16;2,3;109;19,6;48,94;564;451;0;17,3;2;0,8;2,8;3;0,18;0
8/12/2023 12:00;25;3,8;156;19,8;47,05;564;413;0;17,1;1,9;0,7;2,6;5;0,18;0
8/12/2023 13:00;21;2,5;129;20;46,81;564;437;0;16,3;2,6;1,1;3,7;6;0,2;0
8/12/2023 14:00;22;2,7;98;20,4;44,55;563;459;0;17;2;0,5;2,5;4;0,18;0
8/12/2023 15:00;9;2;102;20,7;43,42;563;331;0;17,1;2,3;1;3,3;3;0,18;0
8/12/2023 16:00;25;3,2;59;18,8;43,01;562;154;0;15,7;5,4;4,3;9,7;2;0,22;0
8/12/2023 17:00;21;2,5;61;17,8;45,32;563;64;0;14,4;5,8;5,8;11,6;3;0,25;0
8/12/2023 18:00;11;1,8;80;15,5;47,85;563;2;0;11,1;7,1;11;18,1;4;0,34;0
8/12/2023 19:00;19;1,3;121;14,3;59,36;563;0;0;10,4;8,2;10,4;18,6;8;0,32;0
8/12/2023 20:00;18;0,9;17;12,4;68,92;564;0;0;4,4;9,3;17,3;26,7;6;0,4;0
8/12/2023 21:00;25;0,8;191;12,2;73,78;565;0;0;5;3,5;15,1;18,6;5;0,33;0
8/12/2023 22:00;19;0,6;268;12,7;72,37;565;0;0;5,3;3,7;13,6;17,3;6;0,27;0
8/12/2023 23:00;27;0,5;263;12,6;71,09;565;0;0;3,6;23,2;13,4;36,6;5;0,41;0
9/12/2023 0:00;15;0,6;311;13,1;69,77;564;0;0;3,1;10,2;15,5;25,7;5;0,34;0
9/12/2023 1:00;18;1,1;105;13;71,13;564;0;0;5;14,7;12,2;26,9;11;0,32;0
9/12/2023 2:00;16;1,5;104;12,5;73,36;564;0;0;11,2;1,9;3,3;5,2;6;0,18;0
9/12/2023 3:00;19;0,5;348;11,8;75,99;563;0;0;2,9;30,2;13,5;43,6;7;0,38;0
9/12/2023 4:00;27;0,5;41;11,4;77,97;563;0;0;0,3;66,5;16,6;83,1;11;0,49;0
9/12/2023 5:00;17;0,6;282;11,6;80,02;563;0;0;1,3;35,6;14,6;50,2;11;0,36;0
9/12/2023 6:00;30;0,7;283;12,2;79,81;564;0;0;1,4;21,1;15,1;36,2;8;0,3;0
9/12/2023 7:00;20;0,6;295;12,7;79,18;564;20;0;2;30;15,7;45,6;11;0,46;0
9/12/2023 8:00;17;1,6;103;16,2;70,33;564;192;0;9,7;7,8;4,5;12,3;6;0,25;0
9/12/2023 9:00;11;2,5;87;17,1;62,83;565;309;0;10,4;5,2;2,1;7,3;3;0,22;0
9/12/2023 10:00;16;2,6;71;18,8;57,94;565;398;0;9,9;4,7;1,5;6,3;3;0,22;0
9/12/2023 11:00;5;2;84;16,9;65,6;565;207;0;8,6;6,9;3,4;10,3;5;0,24;0
9/12/2023 12:00;8;1,6;112;16,7;66,98;564;150;0,3;8,4;6,5;4,2;10,7;2;0,25;0
9/12/2023 13:00;17;2,1;81;18;65,08;564;229;0,3;8,1;8,6;4,5;13,1;0;0,27;0
9/12/2023 14:00;12;2;86;18,2;65,73;563;348;0,1;8,7;8,8;4,2;12,9;5;0,27;0
9/12/2023 15:00;11;2,2;97;20,2;52,74;563;330;0;10,4;4,4;1,8;6,1;0;0,2;0
9/12/2023 16:00;11;2,4;93;19,3;57,2;562;276;0;9,8;6,1;2,3;8,4;1;0,27;0
9/12/2023 17:00;16;2;82;18,6;52,78;563;108;0;8,9;7,7;4,8;12,5;4;0,28;0
9/12/2023 18:00;16;1,7;88;15,9;60,95;563;8;0;7,2;9,9;8,8;18,8;4;0,35;0
9/12/2023 19:00;15;1,6;77;15;67,58;563;0;0;4,9;12,8;11,1;23,9;5;0,42;0
9/12/2023 20:00;18;1,8;84;14,5;69,62;564;0;0;5,6;10,9;9,7;20,6;3;0,36;0
9/12/2023 21:00;18;1,2;98;14,1;73,27;564;0;0;4,6;11;9,7;20,7;1;0,36;0
9/12/2023 22:00;11;0,6;51;13,9;72,87;564;0;0;4;6,7;11,5;18,2;3;0,31;0
9/12/2023 23:00;17;0,6;263;13,8;73,56;564;0;0;6;2,2;6,4;8,6;3;0,24;0
10/12/2023 0:00;16;0,7;332;13,5;75,12;564;0;0;2,9;13;10;22,9;1;0,33;0
10/12/2023 1:00;18;0,6;318;13,3;76,94;564;0;0;0,6;11,6;13,3;24,9;2;0,37;0
10/12/2023 2:00;13;0,9;341;12,9;79,84;563;0;0;1,6;3,4;10,8;14,1;6;0,27;0
10/12/2023 3:00;18;1;1;12,6;82,02;563;0;0;2,2;4,9;10,4;15,4;7;0,26;0
10/12/2023 4:00;16;0,8;331;12,4;82,76;563;0;0;0,4;13,5;13,3;26,9;6;0,32;0
10/12/2023 5:00;14;0,6;276;11,7;82,94;563;0;0;0,3;11,4;11,9;23,4;6;0,29;0
10/12/2023 6:00;22;0,7;298;11;84,25;563;0;0;0,2;30,9;10,6;41,5;7;0,43;0
10/12/2023 7:00;23;0,6;283;12,5;86,45;564;3;0,1;0,7;20,6;11,3;31,9;10;0,39;0
10/12/2023 8:00;20;0,7;321;13,1;85,21;564;39;1,2;2,4;9,9;9,3;19,2;9;0,33;0
10/12/2023 9:00;18;0,8;322;15,2;80,18;564;159;0;5,5;9,3;6;15,3;6;0,29;0
10/12/2023 10:00;6;2;77;17,3;66,15;564;273;0,1;9,9;5,5;3,2;8,7;4;0,28;0
10/12/2023 11:00;7;1,9;58;16,8;66,21;564;186;0;9,7;6,7;4,7;11,4;2;0,31;0
10/12/2023 12:00;11;1,4;208;19;60,02;564;305;0;11,9;2,5;0,7;3,2;1;0,23;0
10/12/2023 13:00;14;2,5;168;18,9;55,57;563;451;0;12,6;2,4;0,8;3,2;0;0,22;0
10/12/2023 14:00;12;2,2;152;20,3;48,5;563;454;0;13,5;2,3;0,5;2,8;0;0,21;0
10/12/2023 15:00;16;2,1;105;20,2;48,91;562;345;0;12,4;3,3;0,8;4,1;1;0,23;0
10/12/2023 16:00;13;1,5;136;19,5;49,56;562;202;0;11,7;3,4;1,8;5,2;2;0,25;0
10/12/2023 17:00;13;1,5;130;18,3;52,38;562;111;0;10,5;3,5;3,2;6,7;0;0,28;0
10/12/2023 18:00;16;1,3;116;16,1;60,4;562;9;0;7;7,1;7,7;14,8;2;0,38;0
10/12/2023 19:00;15;0,9;42;14,7;67,24;563;0;0;4,7;7,1;11,3;18,5;4;0,44;0
10/12/2023 20:00;18;1,1;154;14,1;71,55;563;0;0;7,7;3,1;5,9;9;4;0,28;0
10/12/2023 21:00;21;0,8;46;12,6;72,85;564;0;0;1,4;20,6;12,7;33,3;7;0,59;0
10/12/2023 22:00;17;0,6;270;11,4;77,17;564;0;0;0,3;36,5;13;49,5;7;0,74;0
10/12/2023 23:00;29;0,6;217;11,2;81,52;564;0;0;0,9;77,6;13,6;91,3;9;1,15;0
11/12/2023 0:00;20;0,7;306;12,1;80,76;564;0;0;0,2;43,2;12,3;55,5;10;0,71;0
11/12/2023 1:00;24;0,5;305;12,2;78,82;563;0;0;0,2;45,3;13,2;58,5;9;0,61;0
11/12/2023 2:00;28;0,5;351;12,2;78,9;563;0;0;0,2;80,8;12,4;93,2;14;0,7;0
11/12/2023 3:00;26;0,5;305;11,9;79,56;563;0;0;0,2;106,5;11,5;118;16;0,68;0
11/12/2023 4:00;43;0,4;295;10,9;80,83;563;0;0;0,2;197,5;13,4;210,9;23;0,7;0
11/12/2023 5:00;49;0,5;320;11,2;83,4;563;0;0;0,2;168,4;12,6;181;30;0,7;0
11/12/2023 6:00;31;0,8;105;11,8;82,04;563;0;0;1,2;106;14,7;120,7;20;0,61;0
11/12/2023 7:00;21;0,7;98;13,6;77,39;563;33;0;3,3;47,9;13,5;61,5;8;0,7;0
11/12/2023 8:00;27;0,8;316;15,4;69,68;564;106;0;2,2;58;16,3;74,3;12;0,81;0
11/12/2023 9:00;11;1,8;102;17,6;61,1;564;271;0;8,7;10,1;5,1;15,1;6;0,3;0
11/12/2023 10:00;18;2,2;99;19,8;51,8;564;479;0;11,8;5,7;1,6;7,3;5;0,24;0
11/12/2023 11:00;19;1,8;72;21;48,32;564;473;0;12,6;4;1,5;5,5;4;0,24;0
